job_id,job_title,salary_usd,salary_currency,salary_local,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,source_file,days_to_deadline,skills_count,home_country_match,experience_level_ord,education_required_ord
AI10160,Research Scientist,137160.0,USD,137160.0,SE,CT,Sweden,L,Sweden,100,"Docker, Tableau, GCP, R",Associate,8,Retail,2024-01-04,2024-03-13,839,7.5,Cloud AI Solutions,ai_job_dataset1.csv,69,4,1,3,2
AI10161,Head of AI,68285.0,USD,68285.0,EN,PT,Norway,S,Norway,50,"Java, Azure, AWS, Statistics, Computer Vision",Bachelor,0,Automotive,2025-03-24,2025-04-15,1170,9.8,Quantum Computing Inc,ai_job_dataset1.csv,22,5,1,1,3
AI10162,Machine Learning Researcher,74005.0,CHF,66605.0,EN,FT,Switzerland,S,Philippines,100,"Hadoop, R, NLP",Associate,0,Manufacturing,2024-03-18,2024-04-09,1639,6.8,Cognitive Computing,ai_job_dataset1.csv,22,3,0,1,2
AI10163,AI Architect,127491.0,JPY,307573.25,SE,PT,Japan,M,Czech Republic,0,"SQL, Docker, Data Visualization, Mathematics",Associate,5,Real Estate,2024-08-26,2024-09-24,990,7.8,DeepTech Ventures,ai_job_dataset1.csv,29,4,0,3,2
AI10164,Principal Data Scientist,64002.0,USD,64002.0,EX,FL,China,S,China,0,"Python, GCP, Data Visualization, MLOps",Master,14,Real Estate,2024-04-29,2024-05-31,1479,9.6,Advanced Robotics,ai_job_dataset1.csv,32,4,1,4,4
AI10165,Data Analyst,87641.0,USD,87641.0,MI,FT,South Korea,L,South Korea,100,"SQL, NLP, Statistics, GCP, Java",PhD,4,Media,2024-03-28,2024-06-03,2285,8.9,DataVision Ltd,ai_job_dataset1.csv,67,5,1,2,5
AI10166,Autonomous Systems Engineer,54064.0,JPY,307573.25,EN,PT,Japan,S,Poland,0,"PyTorch, Docker, R, Deep Learning, Java",Master,0,Retail,2025-01-02,2025-03-06,1094,6.7,Machine Intelligence Group,ai_job_dataset1.csv,63,5,0,1,4
AI10167,Research Scientist,92164.0,USD,92164.0,MI,CT,Denmark,S,Denmark,100,"Azure, NLP, Python, Statistics, Scala",PhD,4,Real Estate,2024-03-28,2024-06-01,2147,9.1,Autonomous Tech,ai_job_dataset1.csv,65,5,1,2,5
AI10168,AI Product Manager,276912.875,USD,303272.0,EX,FT,Norway,L,Norway,0,"SQL, Spark, Tableau, PyTorch, Hadoop",PhD,11,Real Estate,2025-04-02,2025-04-20,1007,8.3,Cognitive Computing,ai_job_dataset1.csv,18,5,1,4,5
AI10169,Data Analyst,125114.0,USD,125114.0,EX,FT,Sweden,S,Sweden,50,"Kubernetes, Git, Deep Learning, Computer Vision, Scala",Bachelor,12,Technology,2024-08-12,2024-09-08,2065,9.5,AI Innovations,ai_job_dataset1.csv,27,5,1,4,3
AI10170,Deep Learning Engineer,54317.0,USD,54317.0,EN,CT,Ireland,M,Egypt,50,"Deep Learning, Spark, TensorFlow, PyTorch, Azure",Bachelor,1,Education,2025-03-20,2025-05-11,1082,6.1,DataVision Ltd,ai_job_dataset1.csv,52,5,0,1,3
AI10171,Principal Data Scientist,75401.0,GBP,56551.0,MI,CT,United Kingdom,S,United Kingdom,0,"TensorFlow, Data Visualization, Java",Bachelor,4,Healthcare,2024-08-02,2024-09-25,1106,8.8,DeepTech Ventures,ai_job_dataset1.csv,54,3,1,2,3
AI10172,ML Ops Engineer,125780.0,USD,125780.0,SE,FL,Ireland,L,Ireland,0,"TensorFlow, Python, Computer Vision, SQL, Scala",Master,5,Real Estate,2024-08-25,2024-09-09,1249,8.9,Quantum Computing Inc,ai_job_dataset1.csv,15,5,1,3,4
AI10173,Machine Learning Researcher,92433.0,USD,92433.0,EN,PT,Denmark,M,Denmark,0,"Python, TensorFlow, Azure, Computer Vision",Associate,0,Finance,2025-03-31,2025-05-24,2132,5.2,Cloud AI Solutions,ai_job_dataset1.csv,54,4,1,1,2
AI10174,AI Specialist,64856.0,GBP,48642.0,EN,CT,United Kingdom,L,Ukraine,50,"Java, R, Tableau",PhD,1,Gaming,2024-07-14,2024-08-09,1592,6.5,TechCorp Inc,ai_job_dataset1.csv,26,3,0,1,5
AI10175,Autonomous Systems Engineer,276912.875,CHF,307573.25,EX,FL,Switzerland,L,Switzerland,100,"Git, SQL, Spark, PyTorch",PhD,14,Gaming,2025-03-15,2025-05-05,1045,5.5,Cognitive Computing,ai_job_dataset1.csv,51,4,1,4,5
AI10176,NLP Engineer,68862.0,USD,68862.0,EX,CT,India,L,India,100,"PyTorch, SQL, Tableau",PhD,17,Manufacturing,2024-10-20,2024-11-11,988,5.2,Machine Intelligence Group,ai_job_dataset1.csv,22,3,1,4,5
AI10177,AI Consultant,210010.0,GBP,157508.0,EX,CT,United Kingdom,S,United Kingdom,0,"Spark, GCP, Linux",Bachelor,18,Media,2025-04-16,2025-06-14,1217,7.5,Neural Networks Co,ai_job_dataset1.csv,59,3,1,4,3
AI10178,Machine Learning Researcher,123778.0,AUD,167100.0,SE,FT,Australia,L,Turkey,0,"Linux, Python, Tableau, Mathematics",Bachelor,5,Healthcare,2024-03-26,2024-06-04,1700,10.0,Cognitive Computing,ai_job_dataset1.csv,70,4,0,3,3
AI10179,Machine Learning Researcher,70793.0,SGD,92031.0,MI,FT,Singapore,S,Singapore,100,"R, SQL, Azure",Associate,2,Gaming,2025-02-04,2025-03-15,739,8.0,DataVision Ltd,ai_job_dataset1.csv,39,3,1,2,2
AI10180,Autonomous Systems Engineer,135779.0,EUR,115412.0,EX,PT,Germany,S,Indonesia,50,"Deep Learning, Git, Spark, GCP, Azure",Master,18,Telecommunications,2024-05-03,2024-07-09,1937,5.3,AI Innovations,ai_job_dataset1.csv,67,5,0,4,4
AI10181,AI Specialist,70351.0,USD,70351.0,MI,CT,Finland,S,Finland,100,"SQL, NLP, TensorFlow",Master,4,Healthcare,2024-03-07,2024-03-25,1223,7.8,AI Innovations,ai_job_dataset1.csv,18,3,1,2,4
AI10182,AI Architect,168478.0,CHF,151630.0,MI,FL,Switzerland,L,Switzerland,50,"Git, Kubernetes, PyTorch, R, SQL",Master,2,Education,2024-06-03,2024-08-06,1027,8.0,DeepTech Ventures,ai_job_dataset1.csv,64,5,1,2,4
AI10183,Robotics Engineer,132893.0,USD,132893.0,EX,FT,Israel,S,Israel,0,"Computer Vision, Python, TensorFlow, Mathematics, Linux",Bachelor,17,Real Estate,2024-11-17,2024-12-02,2289,9.3,Future Systems,ai_job_dataset1.csv,15,5,1,4,3
AI10184,Data Engineer,276912.875,GBP,208280.0,EX,FT,United Kingdom,L,United Kingdom,50,"Git, R, Statistics, Data Visualization",Associate,13,Retail,2024-12-21,2025-01-09,1010,7.9,DataVision Ltd,ai_job_dataset1.csv,19,4,1,4,2
AI10185,NLP Engineer,131380.0,USD,131380.0,MI,FT,United States,L,United States,100,"PyTorch, TensorFlow, Data Visualization, Kubernetes",Associate,3,Telecommunications,2024-02-17,2024-04-04,604,10.0,TechCorp Inc,ai_job_dataset1.csv,47,4,1,2,2
AI10186,AI Specialist,104109.0,USD,104109.0,SE,FT,South Korea,S,Brazil,100,"Deep Learning, AWS, Kubernetes, SQL, PyTorch",Associate,7,Real Estate,2024-04-29,2024-07-08,1705,6.8,Cloud AI Solutions,ai_job_dataset1.csv,70,5,0,3,2
AI10187,Autonomous Systems Engineer,144897.0,EUR,123162.0,SE,PT,Netherlands,L,Netherlands,100,"Spark, Computer Vision, Hadoop",Associate,7,Manufacturing,2024-10-07,2024-11-07,1202,5.7,DataVision Ltd,ai_job_dataset1.csv,31,3,1,3,2
AI10188,Machine Learning Engineer,234506.0,SGD,304858.0,EX,FL,Singapore,S,Singapore,100,"Python, Kubernetes, Spark, Mathematics",Associate,12,Education,2024-12-28,2025-03-08,1410,6.5,Future Systems,ai_job_dataset1.csv,70,4,1,4,2
AI10189,NLP Engineer,138684.0,USD,138684.0,MI,PT,Denmark,M,Denmark,50,"Python, Tableau, Azure, PyTorch",Master,4,Manufacturing,2024-07-25,2024-08-28,1314,7.5,Cloud AI Solutions,ai_job_dataset1.csv,34,4,1,2,4
AI10190,Machine Learning Engineer,91626.0,USD,91626.0,MI,FL,Ireland,S,Ireland,0,"Data Visualization, Deep Learning, MLOps, Spark",Associate,3,Government,2024-06-30,2024-08-10,1506,6.3,Smart Analytics,ai_job_dataset1.csv,41,4,1,2,2
AI10191,AI Consultant,227796.0,USD,227796.0,EX,FT,United States,S,Germany,100,"R, Hadoop, Docker",Master,11,Finance,2024-10-07,2024-10-22,728,6.8,Quantum Computing Inc,ai_job_dataset1.csv,15,3,0,4,4
AI10192,Machine Learning Engineer,237622.0,EUR,201979.0,EX,FT,Germany,M,Germany,100,"TensorFlow, Python, Scala",Associate,11,Technology,2024-06-30,2024-07-27,788,9.8,Digital Transformation LLC,ai_job_dataset1.csv,27,3,1,4,2
AI10193,Autonomous Systems Engineer,59553.0,JPY,307573.25,EN,CT,Japan,M,Japan,100,"SQL, GCP, PyTorch, Java",Associate,1,Government,2024-11-02,2024-11-25,2408,5.6,Machine Intelligence Group,ai_job_dataset1.csv,23,4,1,1,2
AI10194,Data Engineer,75248.0,EUR,63961.0,MI,FT,Austria,S,Austria,50,"Spark, TensorFlow, Linux",Bachelor,4,Finance,2024-02-08,2024-04-17,1561,6.8,Cloud AI Solutions,ai_job_dataset1.csv,69,3,1,2,3
AI10195,AI Product Manager,44563.0,USD,44563.0,SE,FT,India,M,Hungary,0,"Java, Linux, Python, Spark",Master,5,Automotive,2024-12-17,2025-02-25,1663,7.9,Quantum Computing Inc,ai_job_dataset1.csv,70,4,0,3,4
AI10196,AI Consultant,186290.0,CHF,167661.0,SE,CT,Switzerland,M,Switzerland,0,"Tableau, Kubernetes, Git",Master,8,Real Estate,2025-04-30,2025-05-31,1747,5.6,DataVision Ltd,ai_job_dataset1.csv,31,3,1,3,4
AI10197,AI Consultant,130662.0,EUR,111063.0,EX,CT,France,S,France,100,"Python, Azure, Tableau, Linux",Master,13,Technology,2024-09-06,2024-10-29,2453,6.7,DeepTech Ventures,ai_job_dataset1.csv,53,4,1,4,4
AI10198,Principal Data Scientist,202772.0,USD,202772.0,EX,CT,Ireland,S,Ireland,100,"Computer Vision, Docker, Statistics",Associate,11,Telecommunications,2025-02-06,2025-04-08,514,5.3,Digital Transformation LLC,ai_job_dataset1.csv,61,3,1,4,2
AI10199,AI Product Manager,190276.0,USD,190276.0,EX,CT,Sweden,L,Sweden,50,"Kubernetes, Docker, Python",Master,18,Gaming,2025-04-02,2025-04-25,1339,5.8,Smart Analytics,ai_job_dataset1.csv,23,3,1,4,4
AI10200,AI Architect,99498.0,EUR,84573.0,SE,CT,Netherlands,S,Switzerland,100,"Mathematics, Tableau, R, Java",Associate,6,Automotive,2024-04-03,2024-04-23,1999,9.7,Cognitive Computing,ai_job_dataset1.csv,20,4,0,3,2
AI10201,AI Product Manager,190361.0,AUD,256987.0,EX,FT,Australia,M,Australia,0,"GCP, Deep Learning, Python, Linux",Master,15,Gaming,2024-12-24,2025-02-04,1361,7.6,Autonomous Tech,ai_job_dataset1.csv,42,4,1,4,4
AI10202,Head of AI,62384.0,USD,62384.0,EN,FT,United States,M,United States,0,"Git, Azure, Deep Learning",Master,1,Energy,2024-09-14,2024-11-17,541,8.0,Smart Analytics,ai_job_dataset1.csv,64,3,1,1,4
AI10203,AI Research Scientist,139626.0,USD,139626.0,SE,FT,Norway,M,Norway,100,"Scala, Python, NLP, Docker, AWS",Associate,8,Media,2024-12-04,2025-01-11,1764,8.7,AI Innovations,ai_job_dataset1.csv,38,5,1,3,2
AI10204,AI Software Engineer,76788.0,USD,76788.0,EX,FL,India,S,India,50,"NLP, Kubernetes, GCP, Python, Java",Master,17,Manufacturing,2024-08-19,2024-09-07,2043,6.8,TechCorp Inc,ai_job_dataset1.csv,19,5,1,4,4
AI10205,Robotics Engineer,177449.0,USD,177449.0,SE,CT,Norway,L,Norway,0,"Docker, Statistics, Python, Tableau",Bachelor,8,Healthcare,2024-06-08,2024-07-10,2020,8.5,AI Innovations,ai_job_dataset1.csv,32,4,1,3,3
AI10206,Data Analyst,61915.0,USD,61915.0,EN,FL,Finland,L,Finland,0,"Mathematics, R, NLP",PhD,0,Energy,2025-02-24,2025-04-05,2439,7.3,Machine Intelligence Group,ai_job_dataset1.csv,40,3,1,1,5
AI10207,Research Scientist,59769.0,SGD,77700.0,EN,CT,Singapore,S,Singapore,0,"R, AWS, Linux",Bachelor,0,Transportation,2024-09-05,2024-09-26,796,8.3,Cognitive Computing,ai_job_dataset1.csv,21,3,1,1,3
AI10208,Autonomous Systems Engineer,102469.0,CHF,92222.0,MI,CT,Switzerland,M,Germany,0,"PyTorch, Kubernetes, Docker, SQL",PhD,2,Transportation,2024-10-17,2024-11-14,1833,6.8,TechCorp Inc,ai_job_dataset1.csv,28,4,0,2,5
AI10209,Autonomous Systems Engineer,144818.0,USD,144818.0,MI,CT,Denmark,L,Denmark,0,"R, Hadoop, Scala, PyTorch",PhD,2,Technology,2024-09-03,2024-10-10,812,6.3,Digital Transformation LLC,ai_job_dataset1.csv,37,4,1,2,5
AI10210,Principal Data Scientist,151885.0,CAD,189856.0,SE,PT,Canada,L,Canada,50,"Docker, Tableau, Data Visualization",Associate,7,Media,2025-03-27,2025-05-17,1140,9.6,Smart Analytics,ai_job_dataset1.csv,51,3,1,3,2
AI10211,AI Consultant,76782.0,USD,76782.0,EN,PT,United States,L,United States,0,"GCP, Mathematics, AWS",PhD,1,Education,2024-04-03,2024-04-25,1697,5.3,Algorithmic Solutions,ai_job_dataset1.csv,22,3,1,1,5
AI10212,Head of AI,76167.0,USD,76167.0,MI,CT,Sweden,M,Sweden,0,"Spark, Scala, SQL",Bachelor,3,Government,2024-08-09,2024-10-19,1139,7.8,Quantum Computing Inc,ai_job_dataset1.csv,71,3,1,2,3
AI10213,Research Scientist,109222.0,SGD,141989.0,MI,PT,Singapore,M,Singapore,0,"Python, TensorFlow, Java",PhD,3,Automotive,2024-09-26,2024-11-13,1852,8.3,Algorithmic Solutions,ai_job_dataset1.csv,48,3,1,2,5
AI10214,Robotics Engineer,112535.0,CAD,140669.0,SE,FT,Canada,L,Vietnam,50,"Kubernetes, GCP, Data Visualization, SQL",PhD,7,Transportation,2025-03-16,2025-05-24,1174,8.7,Quantum Computing Inc,ai_job_dataset1.csv,69,4,0,3,5
AI10215,Principal Data Scientist,276912.875,USD,283415.0,EX,FT,Sweden,L,Japan,50,"Computer Vision, Statistics, Docker",PhD,19,Automotive,2024-10-10,2024-12-22,1359,5.2,Algorithmic Solutions,ai_job_dataset1.csv,73,3,0,4,5
AI10216,Data Scientist,75965.0,EUR,64570.0,MI,FT,Germany,M,Germany,50,"AWS, Linux, Hadoop, R, MLOps",PhD,4,Government,2024-10-16,2024-11-12,2301,8.4,Machine Intelligence Group,ai_job_dataset1.csv,27,5,1,2,5
AI10217,NLP Engineer,91675.0,EUR,77924.0,MI,FL,Austria,M,Austria,0,"TensorFlow, AWS, Statistics",Bachelor,4,Consulting,2024-12-24,2025-02-16,515,8.9,Quantum Computing Inc,ai_job_dataset1.csv,54,3,1,2,3
AI10218,Data Scientist,142668.0,CAD,178335.0,EX,PT,Canada,S,Canada,0,"Python, Java, Git, Spark, Azure",Associate,15,Consulting,2024-11-03,2024-11-27,2152,6.1,AI Innovations,ai_job_dataset1.csv,24,5,1,4,2
AI10219,AI Specialist,65229.0,CAD,81536.0,EN,FL,Canada,S,Russia,100,"Python, Kubernetes, TensorFlow, Hadoop",Associate,1,Media,2024-01-02,2024-02-16,1513,7.5,Machine Intelligence Group,ai_job_dataset1.csv,45,4,0,1,2
AI10220,Machine Learning Engineer,80835.0,CAD,101044.0,MI,FL,Canada,S,Singapore,100,"Data Visualization, Scala, Kubernetes, Deep Learning, GCP",PhD,2,Healthcare,2024-11-28,2025-01-01,1934,5.8,Autonomous Tech,ai_job_dataset1.csv,34,5,0,2,5
AI10221,Deep Learning Engineer,250293.0,SGD,307573.25,EX,FL,Singapore,M,Singapore,100,"Kubernetes, Java, SQL, PyTorch, Azure",Associate,13,Finance,2024-03-10,2024-04-25,2222,7.5,Algorithmic Solutions,ai_job_dataset1.csv,46,5,1,4,2
AI10222,AI Architect,162995.0,CHF,146696.0,MI,FT,Switzerland,L,Switzerland,0,"Git, Java, Spark, Python, GCP",Master,2,Retail,2025-01-07,2025-02-23,2411,9.5,DataVision Ltd,ai_job_dataset1.csv,47,5,1,2,4
AI10223,AI Consultant,247822.0,USD,247822.0,EX,FL,Norway,M,Norway,100,"Git, Tableau, Deep Learning, Docker",Bachelor,19,Gaming,2024-02-26,2024-04-14,573,8.5,Cloud AI Solutions,ai_job_dataset1.csv,48,4,1,4,3
AI10224,Machine Learning Engineer,168577.0,AUD,227579.0,SE,FL,Australia,L,Indonesia,100,"Hadoop, Kubernetes, Scala, Azure",Bachelor,6,Transportation,2024-06-01,2024-06-22,1731,6.2,Cognitive Computing,ai_job_dataset1.csv,21,4,0,3,3
AI10225,Deep Learning Engineer,86183.0,USD,86183.0,EN,PT,Ireland,L,Ireland,100,"Data Visualization, Linux, PyTorch, TensorFlow",Associate,1,Government,2024-03-24,2024-04-13,929,6.4,Machine Intelligence Group,ai_job_dataset1.csv,20,4,1,1,2
AI10226,AI Product Manager,95435.0,USD,95435.0,EN,FT,Norway,M,Ukraine,50,"SQL, Tableau, AWS, Java, R",PhD,0,Government,2024-09-16,2024-10-25,882,9.1,Advanced Robotics,ai_job_dataset1.csv,39,5,0,1,5
AI10227,Robotics Engineer,86159.0,JPY,307573.25,MI,FL,Japan,S,Japan,50,"GCP, NLP, PyTorch, Python",Bachelor,4,Education,2024-03-31,2024-05-05,1672,5.1,Advanced Robotics,ai_job_dataset1.csv,35,4,1,2,3
AI10228,Deep Learning Engineer,30009.0,USD,30009.0,EN,CT,China,L,China,100,"Java, Linux, NLP, Git, Spark",Bachelor,0,Retail,2025-01-06,2025-02-09,1576,9.5,Advanced Robotics,ai_job_dataset1.csv,34,5,1,1,3
AI10229,Robotics Engineer,65632.0,USD,65632.0,EN,PT,Finland,S,Finland,100,"Git, Python, SQL, GCP",Bachelor,1,Government,2025-03-24,2025-06-04,911,5.5,Cloud AI Solutions,ai_job_dataset1.csv,72,4,1,1,3
AI10230,Data Engineer,161846.0,USD,161846.0,SE,PT,Israel,L,Israel,50,"GCP, Spark, Linux",PhD,6,Healthcare,2024-11-20,2024-12-15,2142,6.7,Quantum Computing Inc,ai_job_dataset1.csv,25,3,1,3,5
AI10231,AI Research Scientist,67413.0,EUR,57301.0,EN,CT,Netherlands,S,Netherlands,0,"Azure, SQL, Data Visualization",PhD,1,Automotive,2024-06-26,2024-08-10,624,5.2,Digital Transformation LLC,ai_job_dataset1.csv,45,3,1,1,5
AI10232,AI Architect,95990.0,USD,95990.0,SE,FL,Finland,S,Finland,0,"Tableau, TensorFlow, Kubernetes, SQL, GCP",PhD,9,Consulting,2024-02-15,2024-04-20,1850,9.3,TechCorp Inc,ai_job_dataset1.csv,65,5,1,3,5
AI10233,Research Scientist,80350.0,CAD,100438.0,MI,CT,Canada,S,Canada,100,"NLP, SQL, PyTorch, Deep Learning, MLOps",Associate,4,Gaming,2024-10-15,2024-12-27,2154,6.5,Advanced Robotics,ai_job_dataset1.csv,73,5,1,2,2
AI10234,Robotics Engineer,135564.0,USD,135564.0,EX,PT,China,L,China,50,"PyTorch, Kubernetes, TensorFlow, Linux",Master,16,Healthcare,2024-12-06,2025-02-01,586,8.8,Smart Analytics,ai_job_dataset1.csv,57,4,1,4,4
AI10235,AI Software Engineer,218274.0,JPY,307573.25,EX,PT,Japan,L,Japan,0,"GCP, Spark, Data Visualization",Bachelor,12,Healthcare,2024-12-04,2025-01-27,1162,5.3,Cognitive Computing,ai_job_dataset1.csv,54,3,1,4,3
AI10236,NLP Engineer,79956.0,USD,79956.0,MI,FT,Israel,L,Israel,50,"SQL, Statistics, AWS, Docker",Associate,3,Manufacturing,2024-05-16,2024-07-06,2101,5.8,DeepTech Ventures,ai_job_dataset1.csv,51,4,1,2,2
AI10237,AI Product Manager,210360.0,USD,210360.0,EX,PT,Ireland,L,Hungary,50,"Python, Computer Vision, Mathematics",Master,11,Government,2024-10-08,2024-12-06,1305,7.1,DeepTech Ventures,ai_job_dataset1.csv,59,3,0,4,4
AI10238,AI Software Engineer,203510.0,USD,203510.0,EX,PT,Finland,M,France,50,"Python, Hadoop, Linux",Associate,14,Finance,2024-06-29,2024-08-26,1073,7.3,TechCorp Inc,ai_job_dataset1.csv,58,3,0,4,2
AI10239,Principal Data Scientist,54946.0,USD,54946.0,MI,FL,China,L,Norway,0,"Kubernetes, PyTorch, GCP, Computer Vision",Bachelor,2,Energy,2024-04-27,2024-06-21,761,6.2,TechCorp Inc,ai_job_dataset1.csv,55,4,0,2,3
AI10240,Deep Learning Engineer,276912.875,USD,301525.0,EX,FT,Norway,M,Norway,0,"Tableau, Kubernetes, Linux, AWS",PhD,15,Media,2024-10-16,2024-12-26,1359,9.0,TechCorp Inc,ai_job_dataset1.csv,71,4,1,4,5
AI10241,Data Engineer,54730.0,AUD,73886.0,EN,CT,Australia,M,Australia,50,"Scala, Kubernetes, Deep Learning, GCP, SQL",Bachelor,0,Automotive,2024-09-07,2024-10-31,641,6.1,TechCorp Inc,ai_job_dataset1.csv,54,5,1,1,3
AI10242,Data Engineer,70076.0,USD,70076.0,MI,CT,South Korea,M,South Korea,0,"Git, Hadoop, GCP",Bachelor,3,Transportation,2024-03-25,2024-05-26,1249,7.0,Predictive Systems,ai_job_dataset1.csv,62,3,1,2,3
AI10243,Robotics Engineer,140236.0,USD,140236.0,EX,FL,South Korea,M,South Korea,0,"Spark, R, Java, Data Visualization, Tableau",Associate,14,Energy,2025-04-14,2025-06-15,1958,9.3,Machine Intelligence Group,ai_job_dataset1.csv,62,5,1,4,2
AI10244,AI Consultant,76319.0,CHF,68687.0,EN,CT,Switzerland,S,South Africa,0,"Spark, Git, SQL",Associate,1,Gaming,2024-02-18,2024-03-10,1721,7.5,Quantum Computing Inc,ai_job_dataset1.csv,21,3,0,1,2
AI10245,Principal Data Scientist,117897.0,USD,117897.0,EN,PT,Denmark,L,Philippines,0,"Spark, Tableau, Java",Bachelor,1,Retail,2024-12-02,2025-01-09,1874,6.0,AI Innovations,ai_job_dataset1.csv,38,3,0,1,3
AI10246,Principal Data Scientist,67144.0,USD,67144.0,EX,FT,India,M,India,0,"Git, Python, NLP, Deep Learning, R",Associate,18,Finance,2024-02-13,2024-02-27,849,5.1,Predictive Systems,ai_job_dataset1.csv,14,5,1,4,2
AI10247,Computer Vision Engineer,77616.0,EUR,65974.0,EN,CT,France,L,France,50,"AWS, Computer Vision, Data Visualization, MLOps, Statistics",Bachelor,0,Government,2024-04-04,2024-06-02,1095,6.9,Machine Intelligence Group,ai_job_dataset1.csv,59,5,1,1,3
AI10248,Research Scientist,141826.0,USD,141826.0,MI,CT,Norway,L,Norway,0,"Python, Kubernetes, SQL, Linux, Hadoop",Associate,3,Real Estate,2024-11-12,2025-01-11,2171,5.3,DeepTech Ventures,ai_job_dataset1.csv,60,5,1,2,2
AI10249,Data Engineer,73463.0,JPY,307573.25,EN,FT,Japan,S,Japan,100,"Python, Git, NLP, GCP, Hadoop",Bachelor,1,Manufacturing,2024-07-11,2024-08-05,1343,6.1,Machine Intelligence Group,ai_job_dataset1.csv,25,5,1,1,3
AI10250,AI Research Scientist,109715.0,USD,109715.0,MI,CT,Denmark,M,Denmark,0,"Docker, SQL, PyTorch, Spark",Bachelor,4,Finance,2024-02-05,2024-03-04,2237,7.0,DeepTech Ventures,ai_job_dataset1.csv,28,4,1,2,3
AI10251,Robotics Engineer,69994.0,EUR,59495.0,MI,FT,Austria,M,Austria,0,"Statistics, Azure, Python",Bachelor,2,Manufacturing,2025-04-15,2025-05-07,1393,5.8,Predictive Systems,ai_job_dataset1.csv,22,3,1,2,3
AI10252,NLP Engineer,117074.0,CHF,105367.0,MI,CT,Switzerland,S,Colombia,100,"GCP, Azure, NLP, TensorFlow",Master,4,Manufacturing,2025-02-13,2025-03-17,1001,6.5,DataVision Ltd,ai_job_dataset1.csv,32,4,0,2,4
AI10253,Computer Vision Engineer,105296.0,GBP,78972.0,MI,FL,United Kingdom,S,United Kingdom,100,"Scala, Computer Vision, GCP, NLP, Git",Associate,3,Gaming,2024-05-09,2024-07-20,1754,8.6,DeepTech Ventures,ai_job_dataset1.csv,72,5,1,2,2
AI10254,Head of AI,165753.0,CHF,149178.0,SE,FL,Switzerland,S,Netherlands,50,"Deep Learning, Hadoop, Java",Associate,9,Real Estate,2024-07-11,2024-08-17,1737,9.4,Cloud AI Solutions,ai_job_dataset1.csv,37,3,0,3,2
AI10255,Deep Learning Engineer,136546.0,SGD,177510.0,SE,CT,Singapore,L,Japan,50,"SQL, R, NLP",Associate,5,Finance,2024-10-14,2024-11-05,1371,6.2,Cloud AI Solutions,ai_job_dataset1.csv,22,3,0,3,2
AI10256,ML Ops Engineer,61219.0,USD,61219.0,EN,CT,Israel,M,Indonesia,0,"Kubernetes, MLOps, Scala",Master,0,Consulting,2025-01-01,2025-03-09,1568,8.3,DeepTech Ventures,ai_job_dataset1.csv,67,3,0,1,4
AI10257,Head of AI,86631.0,EUR,73636.0,MI,FT,Austria,M,Austria,0,"Docker, SQL, Mathematics",PhD,2,Manufacturing,2024-01-20,2024-03-17,1632,7.0,Autonomous Tech,ai_job_dataset1.csv,57,3,1,2,5
AI10258,AI Consultant,226414.0,USD,226414.0,EX,PT,Ireland,M,Ireland,100,"NLP, Azure, Deep Learning",Associate,13,Education,2024-07-26,2024-09-18,666,9.4,Neural Networks Co,ai_job_dataset1.csv,54,3,1,4,2
AI10259,AI Research Scientist,113616.0,EUR,96574.0,SE,FT,Netherlands,S,Netherlands,50,"Scala, Hadoop, Computer Vision, Deep Learning",Master,7,Retail,2025-04-09,2025-06-14,1885,6.0,Smart Analytics,ai_job_dataset1.csv,66,4,1,3,4
AI10260,Principal Data Scientist,191958.0,USD,191958.0,SE,FL,Norway,L,Norway,0,"Mathematics, Computer Vision, Kubernetes",Bachelor,6,Healthcare,2025-04-12,2025-05-03,1954,8.1,AI Innovations,ai_job_dataset1.csv,21,3,1,3,3
AI10261,AI Research Scientist,50163.0,CAD,62704.0,EN,CT,Canada,S,Brazil,50,"Git, PyTorch, TensorFlow",PhD,1,Telecommunications,2025-03-03,2025-03-27,2229,8.6,TechCorp Inc,ai_job_dataset1.csv,24,3,0,1,5
AI10262,Robotics Engineer,276912.875,USD,307573.25,EX,FL,United States,L,Sweden,100,"Linux, NLP, TensorFlow, Docker, Mathematics",PhD,12,Government,2024-04-21,2024-05-20,1783,9.7,Cognitive Computing,ai_job_dataset1.csv,29,5,0,4,5
AI10263,AI Architect,67566.0,USD,67566.0,EN,FT,Sweden,S,Sweden,0,"Kubernetes, Data Visualization, Git",Associate,1,Telecommunications,2024-10-21,2025-01-01,1563,6.5,Cloud AI Solutions,ai_job_dataset1.csv,72,3,1,1,2
AI10264,AI Specialist,59923.0,EUR,50935.0,EN,FL,Netherlands,M,Australia,100,"Docker, Python, Deep Learning, SQL, Statistics",Bachelor,0,Education,2025-03-06,2025-04-26,2410,5.9,DataVision Ltd,ai_job_dataset1.csv,51,5,0,1,3
AI10265,Data Engineer,238139.0,EUR,202418.0,EX,CT,France,M,France,50,"Deep Learning, Hadoop, Python, Docker, Git",Associate,12,Education,2024-01-19,2024-02-27,786,9.9,Advanced Robotics,ai_job_dataset1.csv,39,5,1,4,2
